Test	Confs. (features enabled)
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, DIRECTED, NUMBER, SEARCH
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, DIRECTED, SEARCH
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, DIRECTED, NUMBER, SEARCH
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, DIRECTED, SEARCH
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:197)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	DIRECTED, NUMBER, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	DIRECTED, NUMBER, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	CONNECTED, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	DIRECTED, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	CONNECTED, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	DIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.NodeSearchBFS(MultiFeatureTest_Caio.java:198)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, SEARCH, UNDIRECTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	CONNECTED, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	DIRECTED, SHORTEST, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, DIRECTED, SEARCH
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	DIRECTED, WEIGHTED
tests.NumberTests_Caio.NumberFeatureBasics(NumberTests_Caio.java:35)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_addEdgeWt(TestSuite_NEW.java:300)	BFS, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_addEdgeWt(TestSuite_NEW.java:300)	BFS, DIRECTED, SEARCH
tests.TestSuite_NEW.test_addEdgeWt(TestSuite_NEW.java:300)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_addEdgeWt(TestSuite_NEW.java:300)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_addEdgeWt(TestSuite_NEW.java:300)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_addEdgeWt(TestSuite_NEW.java:300)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, DIRECTED, SEARCH
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:339)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	DIRECTED, NUMBER, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	DIRECTED, NUMBER, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	DIRECTED, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	DIRECTED, WEIGHTED
tests.TestSuite_NEW.test_bftNodeSearch(TestSuite_NEW.java:342)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	DIRECTED, NUMBER, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	DIRECTED, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:105)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:112)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:162)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:207)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	DIRECTED, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	DIRECTED, NUMBER, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	CONNECTED, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:253)	BFS, DIRECTED, SEARCH, WEIGHTED
